""	"pValue"	"log2fc"	"tValue"	"neglog10pValue"
"ENSG00000006116"	0.744815898743887	-0.298811625603234	-0.302135876399534	0.127951061533904
"ENSG00000006118"	0.331306163086079	-0.773622238681005	0.776213543871686	0.479770485128062
"ENSG00000006125"	0.0976588101995318	-0.273903705374661	-4.43303142779568	1.01028857113244
"ENSG00000006128"	0.815890655153828	0.441489439566154	0.546674384771308	0.0883680410565712
"ENSG00000006194"	0.290675752936071	0.84965349022391	-1.64847918157807	0.536591193909848
"ENSG00000006210"	0.880779867697041	0.146451897741598	-1.82467310601165	0.0551326207483929
"ENSG00000006282"	0.232326408450267	1.01363627100015	2.23394481793409	0.633901421313148
"ENSG00000006283"	0.449195693810356	0.824324906554996	-1.6861284642105	0.347564415730625
"ENSG00000006327"	0.733462081635171	0.336418227817097	1.43297502111799	0.134622333303007
"ENSG00000006377"	0.740428865333815	-0.425584821087479	1.50831753375707	0.130516658786186
"ENSG00000006432"	0.666968871395901	-0.586871490752054	1.43056349354877	0.175894434893739
"ENSG00000006451"	0.176780599146544	-0.212771256150099	-1.21783923615549	0.752565398519344
"ENSG00000006453"	0.162091552134351	0.442567142384667	-1.43559177267846	0.790239619062899
"ENSG00000006459"	0.907782758135599	-0.0422235451414803	0.415938063382845	0.0420180702356883
"ENSG00000006468"	0.428129106301484	0.586571020751095	-2.02430094481606	0.368425245708262
"ENSG00000006530"	0.134124508328425	0.335709753272251	2.12304648594655	0.872491857053154
"ENSG00000006534"	0.0855822350930377	0.953447445572799	2.81408376162833	1.06761637553031
"ENSG00000006555"	0.379834845652833	-0.930065419826639	-0.0901915712929263	0.420405196048271
"ENSG00000006576"	0.0991680204374118	0.355161715720563	2.78218049175543	1.0036283559376
"ENSG00000006606"	0.819417941226221	0.290358759394054	-0.19412189030231	0.0864945313637835
"ENSG00000006607"	0.293373216458469	-0.466443253127628	-1.7988834238645	0.532579537647632
"ENSG00000006611"	0.825393424775046	0.261532199660764	1.03376127212651	0.0833389951088193
"ENSG00000006625"	0.0528537109362921	-0.292748297433958	-3.66008676078302	1.27692451483574
"ENSG00000006634"	0.924258080072693	0.0468815439193904	0.329057837439142	0.034206744037901
"ENSG00000006638"	0.39940168075141	-0.351437429092122	2.01224043030448	0.398590111875113
"ENSG00000006652"	0.355049080622888	-0.20157557156957	-1.36248051033772	0.44971160759184
"ENSG00000006659"	0.6827599188289	0.375048323077674	0.781656065863225	0.165731981907573
"ENSG00000006695"	0.49947911019833	-0.155269148809627	-0.236991913855756	0.301482670631808
"ENSG00000006704"	0.976945016411514	-0.0149303674561185	-1.27065655228171	0.0101298781860711
"ENSG00000006712"	0.128795952174494	0.299838080688847	1.35632106357095	0.890097785857459
"ENSG00000006715"	0.908424444450809	-0.0316874863805108	0.728559886495156	0.0417111880286277
"ENSG00000006740"	0.188295386850434	-0.756704322018886	-1.31769642683981	0.725160319866196
"ENSG00000006744"	0.912041073717177	0.0376685016001339	-0.891840243196019	0.0399856028042083
"ENSG00000006747"	0.0170571995532053	1.63372279794266	4.56627696989352	1.76809226967633
"ENSG00000006756"	0.360480947748911	-0.336042336554234	1.96557697365576	0.443117683804939
"ENSG00000006757"	0.0627511216503777	-0.428123747267762	0.988253962047932	1.20237850694308
"ENSG00000006788"	0.992450643257165	-0.0181576873858456	0.231658851448931	0.00329108244299646
"ENSG00000006831"	0.0875286860669222	-0.292396177547767	-0.962047383926689	1.05784959087637
"ENSG00000006837"	0.907810051849469	-0.126845439273585	-0.453071685850867	0.0420050127822105
"ENSG00000007001"	0.721634480893015	0.469471286620057	-0.899353054465746	0.141682723659297
"ENSG00000007038"	0.635736060316479	-0.44132641924767	0.0139837194745572	0.196723153753911
"ENSG00000007047"	0.270564987735076	-0.232525704356224	1.10055241460793	0.567728403663193
"ENSG00000007062"	0.823448886107291	-0.364340014344583	-1.11732340016621	0.084363353592588
"ENSG00000007080"	0.380707582545892	0.34479948550374	2.64864681335958	0.419408473264316
"ENSG00000007129"	0.707545464685319	-0.429254027056807	-1.4589668519704	0.150245648485561
"ENSG00000007168"	0.251252727277298	-0.608804051298954	-1.52407965868092	0.599889215402091
"ENSG00000007171"	0.825514082032845	0.246229065287346	-0.529368263584445	0.0832755139251176
"ENSG00000007174"	0.40838494793677	-0.699632622153649	-3.17588551117877	0.388930273314975
"ENSG00000007202"	0.404760216569757	0.205151787052982	1.87729127533873	0.392802180390841
"ENSG00000007216"	0.418748555845447	-0.692192929276247	-1.19730797899878	0.378046677720913
"ENSG00000007237"	0.561347923226466	0.19498558202295	2.76066031006629	0.250767879739401
"ENSG00000007255"	0.565357905565917	0.190130007643262	1.79248999374145	0.247676530584748
"ENSG00000007264"	0.670304069425879	0.345032191972472	2.00763404650953	0.173728143990074
"ENSG00000007306"	0.166801592971604	-0.925076055487804	-1.41665072995959	0.777799806123495
"ENSG00000007312"	0.780146510768731	0.311985625526998	-1.80462343283761	0.107823829561687
"ENSG00000007314"	0.00269319068544888	-0.687053487561425	-4.18305668360925	2.56973289623333
"ENSG00000007341"	0.697215131735081	0.419489641583065	-1.94238711877417	0.156633195919855
"ENSG00000007350"	0.773812742289871	-0.304163830265278	-1.21945653556255	0.111364123076115
"ENSG00000007372"	0.814550860356638	-0.40600261815874	-0.645712639425851	0.0890817932675346
"ENSG00000007376"	0.366124608299703	-0.230377092789633	1.18785891329653	0.436371079942283
"ENSG00000007384"	0.726584917061594	-0.117604660241859	1.17524336169699	0.138713621756692
"ENSG00000007392"	0.561972731457388	0.138838919416212	-1.23664931777532	0.250284757144283
"ENSG00000007402"	0.770792781781662	-0.294179600411523	0.666364747514056	0.113062361021088
"ENSG00000007516"	0.488158942399441	-0.612414917534329	0.44887112484735	0.311438750603389
"ENSG00000007520"	0.297945182772417	0.239568571489629	2.74526973547314	0.525863631928303
"ENSG00000007541"	0.687515773279117	0.307948783171858	-0.508482240153235	0.162717333614789
"ENSG00000007545"	0.651986076670978	-0.109996013803158	-0.693505634218247	0.185761678638524
"ENSG00000007866"	0.992270508025542	0.00495897787038579	-0.420680176920345	0.00336991642655573
"ENSG00000007908"	0.430802763227253	0.892286261121869	0.274862222614561	0.365721519741513
"ENSG00000007923"	0.675908012069183	-0.0977913614040986	-2.28920700962105	0.170112405491983
"ENSG00000007933"	0.00249391440650031	0.889000595479176	1.75696293720969	2.60311845599881
"ENSG00000007944"	0.441588514787195	-0.15373824935585	-1.21868933996803	0.354982230635311
"ENSG00000007952"	0.834249841128652	0.301105318133313	-0.799639550966162	0.0787038673785416
"ENSG00000007968"	0.531757788149291	-0.588958566306714	-0.603675804081445	0.274286140681478
"ENSG00000008018"	0.7096075315745	0.0657078194032064	0.690145606878055	0.148981783672544
"ENSG00000008056"	0.444790533035797	-0.653891172934419	-1.17008124576605	0.351844464892877
"ENSG00000008083"	0.401113469875413	0.170422113207634	1.87157224880755	0.396732753639546
"ENSG00000008086"	0.976599359315698	0.0357436337306849	-0.273355616417975	0.0102835649646009
"ENSG00000008118"	0.7096075315745	-0.438599353992629	-0.840775625855572	0.148981783672544
"ENSG00000008128"	0.06538493848713	-0.411942781977239	1.33598523457683	1.18452228050219
"ENSG00000008130"	0.550453313550321	-0.552970848020614	-1.92574516945892	0.259279509620997
"ENSG00000008196"	0.679186234897251	-0.5423771926289	-1.52488623200918	0.168011124543764
"ENSG00000008197"	0.502436606884089	-0.578535503616403	0.742989732114062	0.298918725981479
"ENSG00000008226"	0.864429204661945	0.222895627804782	2.15100893324155	0.0632705689414203
"ENSG00000008256"	0.73685937366017	-0.0869366016213124	-2.34376130246329	0.132615387406629
"ENSG00000008277"	0.0392933332350179	0.573525745937665	2.64421778563154	1.40568112862842
"ENSG00000008282"	0.0769971216667417	-0.222876110312498	-2.04018793085616	1.11352550947188
"ENSG00000008283"	0.00120231308906703	0.533475345187451	4.01943756962214	2.91998242488854
"ENSG00000008294"	0.426702336088269	-0.150312345500883	1.88814789658477	0.369874979480817
"ENSG00000008300"	0.729338613463019	-0.311766058634642	0.742203763746959	0.137070792922686
"ENSG00000008311"	0.000341765449826727	-1.25687832353651	-5.02987559522992	3.46627184362823
"ENSG00000008323"	0.182008663157961	-0.40601120146048	0.211976365340684	0.739907940189885
"ENSG00000008324"	0.798264099780361	0.0569354838207357	0.439906277075929	0.0978534017547224
"ENSG00000008382"	0.707788088324082	0.221014721793292	0.239608782941857	0.150096750569162
"ENSG00000008394"	0.563094592911391	-0.154222215358525	-0.452500039730949	0.249418642930738
"ENSG00000008405"	0.184480532384814	0.310225320202328	2.56676894154415	0.734049456734907
"ENSG00000008438"	0.584475405176245	-0.388298071907247	-1.82795516510107	0.233233759302782
"ENSG00000008441"	0.109509956849785	0.417114545570159	2.06228536568364	0.96054639216331
"ENSG00000008513"	0.68255843956088	0.13809644994843	-3.44048453597467	0.165860159097042
"ENSG00000008516"	0.766915738574907	0.30704030805671	1.18014628073261	0.11525234958713
"ENSG00000008517"	0.972033950730476	-0.0639326332863224	0.592537263218199	0.012318565981747
"ENSG00000008710"	0.129793387140774	0.84320969293688	-1.72922521553738	0.886747433894904
"ENSG00000008735"	0.133030949566471	-0.859782464416995	0.771647910808296	0.876047308940674
"ENSG00000008838"	0.545591093691499	0.217601069858567	-0.0980855654705004	0.263132727780109
"ENSG00000008853"	0.814318488644515	0.347654721262113	-1.34036838817495	0.0892057046826177
"ENSG00000008869"	0.146767305006147	-0.200878274716786	-3.01932618435891	0.833370680365899
"ENSG00000008952"	0.270348041963722	0.354294362514203	3.94098704078694	0.568076771519947
"ENSG00000008988"	0.0317898292236399	-0.298263417224398	-3.7039596262063	1.49771180512801
"ENSG00000009307"	0.467390677068748	0.157697861039289	1.45098348832776	0.330319954626674
"ENSG00000009335"	0.494155732140943	0.12973601913794	-1.16314352865177	0.30613616251147
"ENSG00000009413"	0.788535647972084	-0.0717462399588502	-1.15339635281801	0.103178668387565
"ENSG00000009694"	0.720046227756663	0.115577911529003	0.986865353873433	0.142639620492134
"ENSG00000009709"	0.621627639861142	-0.5126269466765	0.978344141735711	0.206469683440889
"ENSG00000009724"	0.492987824523414	-0.646365129250833	1.41898817099279	0.307163806498819
"ENSG00000009765"	0.984076216290029	-0.0481099927444362	-0.677619986816887	0.00697126434065554
"ENSG00000009780"	0.368596673055525	-0.18991678978473	-1.58362816462854	0.433448589030531
"ENSG00000009790"	0.170654326573977	1.1032802244999	1.48276122363775	0.767882696641807
"ENSG00000009830"	0.764397235942545	-0.149709560262081	-1.6782383682785	0.116680892021356
"ENSG00000009844"	0.667611226668363	-0.108842083775725	-1.77159363957998	0.175476368758632
"ENSG00000009950"	0.238662410412781	-0.276363163166534	-1.91189578410952	0.622215977456746
"ENSG00000009954"	0.565129470800603	0.145773088416425	-1.46503403080079	0.247852044193259
"ENSG00000010017"	0.159385386008201	-0.307207298224336	-2.79795463001492	0.797551501427703
"ENSG00000010030"	0.384780670345054	-0.527760956219341	1.04502760850875	0.414786753092993
"ENSG00000010072"	0.86784885060857	0.182591970923772	0.771329676231739	0.0615559073842392
"ENSG00000010165"	0.683915654594169	0.244891031574376	0.400933864440417	0.164997455301839
"ENSG00000010219"	0.960782144156568	0.0306076530988779	-0.936280411285105	0.0173750767607821
"ENSG00000010244"	0.182968313577892	-0.209930590134761	-3.08766112514107	0.737624114803933
"ENSG00000010256"	0.880779867697041	-0.0716449761293347	-0.784519380488124	0.0551326207483929
"ENSG00000010270"	0.862289091512649	0.0442613801433005	-0.757417050190753	0.0643471079569192
"ENSG00000010278"	0.1909856189721	0.556770020707033	3.69535142731064	0.718999333465355
"ENSG00000010282"	0.948164887700475	0.113816179135211	-1.18073102071753	0.0231161314472224
"ENSG00000010292"	0.868782405345561	0.13207586524762	-0.0607367865207762	0.0610889830345894
"ENSG00000010295"	0.592069721885398	0.115606699451677	1.7306617744144	0.227627147927155
"ENSG00000010310"	0.679715870088291	-0.35307867680841	-4.14205872411927	0.167672589999306
"ENSG00000010318"	0.733196518634184	-0.288703924443975	1.89673197926721	0.134779605823232
"ENSG00000010319"	0.0168397485815034	0.450403925981371	2.29150483994296	1.77366439683167
"ENSG00000010322"	0.727039945496538	-0.254527029977856	-1.78051122732268	0.138441727198542
"ENSG00000010327"	0.0322809173003174	0.509023762991655	2.80830798000281	1.49105413278498
"ENSG00000010361"	0.834249841128652	0.210359031006003	-3.04817587905528	0.0787038673785416
"ENSG00000010379"	0.560244953830778	-0.474916828171362	0.498346974068909	0.251622046498957
"ENSG00000010404"	0.0369374363608026	0.3053282666713	3.34421376909354	1.43253325001632
"ENSG00000010438"	0.589858354648308	0.535118787964018	1.3606933565139	0.229252264934244
"ENSG00000010539"	0.639334577806433	0.118882420017783	1.08358215235334	0.194271806524318
"ENSG00000010610"	0.216516747312149	0.418150450753101	2.98954172512624	0.664508505851232
"ENSG00000010626"	0.697730909716832	0.110088577077326	0.700662930698058	0.156312037201291
"ENSG00000010671"	0.315397493495929	0.774361182553512	2.94291874753118	0.50114176238699
"ENSG00000010704"	0.305431219820255	0.262562360633696	2.62505510347962	0.515086573361165
"ENSG00000010803"	0.359209348008173	-0.226428023491653	-2.84607121287384	0.444652369845657
"ENSG00000010810"	0.337042827895065	0.159661013988293	2.90028652578372	0.472314909998969
"ENSG00000010818"	0.401424797737614	-0.156716855384657	1.16253382632119	0.396395802780365
"ENSG00000010932"	0.880029880128362	0.0676748328655297	0.129159510418481	0.0555025817651041
"ENSG00000011007"	0.766570241103552	-0.0931066729216639	-2.95500509599075	0.11544804442862
"ENSG00000011009"	0.0374437742869432	-0.343096813827643	-3.48680057237607	1.4266203813715
"ENSG00000011021"	0.919765351837511	-0.0655219052555296	-0.780487424543866	0.0363229546110769
"ENSG00000011028"	0.782310651215853	-0.282242875312103	-2.44133251049946	0.106620756763076
"ENSG00000011052"	0.375836968238952	-0.343116223568246	-2.07235164855277	0.425000503872142
"ENSG00000011083"	0.989302434785538	-0.0175116203770775	-1.17612732468528	0.00467092207328001
"ENSG00000011105"	0.789259851621376	-0.327870509246859	-0.996516665041188	0.10277998849422
"ENSG00000011114"	0.634994524630444	-0.523273352589795	1.28308889280905	0.19723001948446
"ENSG00000011132"	0.853017603695176	-0.0584557205593352	-0.491000933931587	0.0690420062195945
"ENSG00000011143"	0.42604277266618	-0.563771241330266	-1.91974528125149	0.370546797609958
"ENSG00000011198"	0.0030658840015594	-0.557297479385324	-4.98128220235685	2.51344428080443
"ENSG00000011201"	0.750137825694562	-0.113088276846089	0.148772176897222	0.124858934689095
"ENSG00000011243"	0.581196218708535	0.521378426128948	-1.52468316681166	0.235677219906294
"ENSG00000011258"	0.257406875862726	-0.197433882667553	-2.03800775512112	0.58937985638518
"ENSG00000011260"	0.827167808257169	-0.0610562020329279	-0.843197674616947	0.0824063758075814
"ENSG00000011275"	0.0402140871525476	-0.361702656669312	1.95542143231373	1.39562178520117
"ENSG00000011295"	0.802647527838352	-0.0695934157138041	-0.771213995643909	0.0954751275989379
"ENSG00000011304"	0.316932675282295	0.132993013476566	1.51214755068411	0.499032983393321
"ENSG00000011332"	0.792238617064723	-0.189634713543095	0.825518853013524	0.101143992063813
"ENSG00000011347"	0.476708448839689	0.577122127256869	-0.915885408379721	0.321747150879882
"ENSG00000011376"	0.866324560084023	0.0563218818564444	0.330404459198913	0.0623193732868182
"ENSG00000011405"	0.556933965797046	-0.106773664412071	-1.02156681088699	0.254196294934077
"ENSG00000011422"	0.261638458066054	0.341205709998365	2.50237132294419	0.582298418993434
"ENSG00000011426"	0.67954837719523	0.53495037326474	-0.952227584311728	0.167779620313284
"ENSG00000011451"	0.850216528435983	0.235563399051369	1.10740271148466	0.0704704564863174
"ENSG00000011454"	0.574762030517569	-0.112875697138055	-1.66949680410654	0.240511929614641
"ENSG00000011465"	0.446640369738629	0.311835981283387	2.1501803851079	0.350042025639044
"ENSG00000011478"	0.812159604019923	0.243986750359115	-0.821955489067689	0.0903586156678673
"ENSG00000011485"	0.742927933050394	-0.372543877536788	0.474001507546099	0.129053312479695
"ENSG00000011523"	0.641361551622974	-0.128424763411601	-2.6639728506603	0.19289707873635
"ENSG00000011566"	0.122191095804951	0.316044832672903	1.63494016810507	0.91296044044101
"ENSG00000011590"	0.499106693855601	-0.588873725580931	-0.770489548555495	0.301806605479389
"ENSG00000011600"	0.00492853071347095	1.03210242849875	4.54232042455425	2.30728253267766
"ENSG00000011638"	0.00760750614844432	0.598971902942973	5.11541931706585	2.11875768796955
"ENSG00000011677"	0.699121328978392	-0.520981775235727	-1.88153629225411	0.155447448097971
"ENSG00000012048"	0.441214953007518	0.360183125998058	2.18476367573166	0.355349777513332
